GRID    10020014        66.18   9.5     51.19   
GRID       20033        67.5615 -10.749351.2687 
GRID    10020033        67.5615 10.7493 51.2687 
GRID       20034        68.3452 -11.724851.3309 
GRID    10020034        68.3452 11.7248 51.3309 
GRID       20035        69.007  -12.787551.387  
GRID    10020035        69.007  12.7875 51.387  
GRID       20036        69.9406 -14.825451.4979 
GRID    10020036        69.9406 14.8254 51.4979 
GRID       20037        70.7676 -16.863451.6136 
GRID    10020037        70.7676 16.8634 51.6136 
GRID       20038        71.5923 -18.901551.724  
GRID    10020038        71.5923 18.9015 51.724  
GRID       20039        72.417  -20.939551.8324 
GRID    10020039        72.417  20.9395 51.8324 
GRID       20040        73.2415 -22.977151.942  
GRID    10020040        73.2415 22.9771 51.942  
GRID       20041        73.6379 -23.956951.9846 
GRID    10020041        73.6379 23.9569 51.9846 
GRID       30002        50.88   9.93e-0750.43   
GRID       30003        64.9074 -8.6841851.1328 
GRID    10030003        64.9074 8.68418 51.1328 
GRID       30004        63.6224 -7.8884151.0678 
GRID    10030004        63.6224 7.88841 51.0678 
GRID       30005        62.3036 -7.1494151.0003 
GRID    10030005        62.3036 7.14941 51.0003 
GRID       30006        60.9938 -6.3952350.927  
GRID    10030006        60.9938 6.39523 50.927  
GRID       30007        59.6851 -5.6387150.8534 
GRID    10030007        59.6851 5.63871 50.8534 
GRID       30008        58.3773 -4.8808850.781  
GRID    10030008        58.3773 4.88088 50.781  
GRID       30009        57.0695 -4.1243450.7081 
GRID    10030009        57.0695 4.12434 50.7081 
GRID       30010        55.7595 -3.3686 50.6352 
GRID    10030010        55.7595 3.3686  50.6352 
GRID       30011        54.4503 -2.6129150.5645 
GRID    10030011        54.4503 2.61291 50.5645 
GRID       30012        53.1433 -1.8535750.5025 
GRID    10030012        53.1433 1.85357 50.5025 
GRID       30013        51.8404 -1.0873250.4441 
GRID    10030013        51.8404 1.08732 50.4441 
GRID       30014        96.15   0.00000050.     
GRID       30046        95.6447 -1.2502 49.9931 
GRID    10030046        95.6447 1.2502  49.9931 
GRID       30047        95.1393 -2.5004 50.027  
GRID    10030047        95.1393 2.5004  50.027  
GRID       30048        94.6342 -3.7501550.0601 
GRID    10030048        94.6342 3.75015 50.0601 
GRID       30049        94.129  -4.9999 50.1069 
GRID    10030049        94.129  4.9999  50.1069 
GRID       30050        93.4722 -6.6248550.2174 
GRID    10030050        93.4722 6.62485 50.2174 
GRID       30051        92.8153 -8.2498850.3455 
GRID    10030051        92.8153 8.24988 50.3455 
GRID      110046        74.6595 -25.    52.3892 
GRID    10110046        74.6595 25.     52.3892 
GRID      110047        75.9119 -25.    52.6765 
GRID    10110047        75.9119 25.     52.6765 
GRID      110048        76.4492 -25.    52.73   
GRID    10110048        76.4492 25.     52.73   
GRID      110049        77.826  -25.    52.7748 
GRID    10110049        77.826  25.     52.7748 
GRID      110050        79.2027 -25.    52.7256 
GRID    10110050        79.2027 25.     52.7256 
GRID      110051        80.9375 -25.    52.5645 
GRID    10110051        80.9375 25.     52.5645 
GRID      110052        82.6721 -25.    52.3446 
GRID    10110052        82.6721 25.     52.3446 
GRID      110053        83.2185 -25.    52.2714 
